Region,Elevation,Slope,Aspect,Soil Type,Land Cover,Avg Annual Temp,Avg Annual Precip,GDD,Seasonal Precip Variability,Solar Radiation,Wind Speed,Humidity,Suitability Index
Eastern Europe,741,14.3375665742223,275.22447614486657,Peat,Forest,16.80770285717738,1206,550,47.46608757940248,16.455416908264265,5.6973653309843675,59.5719784981456,0.6
Western Europe,2062,16.40630126789163,129.05356261784004,Loam,Urban,9.582787283501805,1574,1638,32.931178323932116,22.61787946393307,4.289949409342343,82.10373963815238,0.6
Central Asia,2452,12.346347088185443,337.82875499264026,Peat,Urban,7.1739604153141645,1372,1917,26.607451132060405,19.763960354056223,4.902395116518727,70.59748890527378,0.6
South Asia,2429,16.17033734842329,71.46703344054706,Sandy,Grassland,34.507506613861075,316,631,22.3815588227354,21.20901739148176,5.603555986271714,83.0152247075307,0.4
Central Asia,943,9.07571575023452,307.1402594284068,Sandy,Grassland,7.051124758296638,473,1652,49.48305894192648,16.212400308141763,3.6457605539464986,63.9252992834621,0.4
Eastern Europe,2021,16.17849992470677,84.05133157841875,Peat,Forest,17.304030779839525,1550,1618,26.269768163671298,22.54354214116447,2.2663397091891313,79.94256571165712,0.6
South Asia,2016,11.618327755796253,215.5473322848732,Sandy,Urban,12.936741724951464,965,1449,43.14118697275799,22.400658606288125,1.1169006775820725,85.82616995753969,0.6
South Asia,2386,5.3669086062132765,22.611996031337334,Loam,Cropland,31.145080708283686,217,1095,46.56316412394486,28.004892224527488,4.344723970728806,58.66680014606644,0.4
Eastern Europe,1911,25.368110820629017,282.9737430547856,Clay,Forest,7.243510927960347,200,1644,34.13787558429074,23.078735673901058,0.00949118221237133,74.41169188341787,0.4
Russia,121,10.192347449521577,158.79844856963408,Sandy,Forest,18.849707881017068,1808,1673,40.70440180124821,20.3528687869999,0.09460240127531183,72.36928650154745,0.6
Eastern Europe,1879,19.841857716161716,170.2219740181317,Clay,Grassland,23.244930668439086,1660,848,34.0383532425851,13.047160469151667,1.9439646165898363,89.44616786569952,0.8
Western Europe,1009,13.005048047910767,129.60594629238753,Loam,Cropland,9.04670898748002,1396,894,24.393648433438628,11.020918175953085,1.3197822699883615,53.99157601048128,0.6
Central Asia,2127,5.8631237357169,149.06588819252102,Sandy,Forest,10.416415777363156,1611,1516,34.15529344311205,10.844210897158009,6.448929189112346,82.90954894276915,0.6
South Asia,2320,17.281940373521216,15.208965358825308,Loam,Grassland,12.929087958100546,260,809,29.422828943245104,23.096982099822192,2.2426276290430742,65.1315162354664,0.4
Western Europe,708,4.493649170481872,359.29155521423723,Loam,Cropland,7.220686988872625,1189,628,21.010738097161152,23.362171779225918,6.50070291695416,89.62038840739405,0.6
Russia,2424,19.435145960460357,49.510561741973824,Loam,Grassland,9.447221421025219,1030,1938,41.85026899966982,19.431734343163583,1.2835975366150043,70.51553622997743,0.6
South Asia,1034,7.9007565263126445,145.59104378838305,Sandy,Urban,33.49911911659211,1100,895,23.158341117702548,15.614783982357256,5.338446115118119,75.83809309776206,0.4
Central Asia,2133,6.21031602696423,268.82492174526067,Loam,Forest,30.01773465939211,1917,876,47.84933550974458,15.285373426511486,2.4926263879929174,81.39760443244333,0.4
Eastern Europe,1094,18.071878917170178,338.97049992636903,Sandy,Grassland,-1.206155059,612,1989,40.886756419409295,21.01212491014524,6.696013142563312,89.27111575173319,0.6
South Asia,117,28.252444539808433,217.014766741365,Clay,Urban,-1.892302997,1712,1355,32.22487824070873,11.262130783225704,0.26609418170703625,66.40649516354853,0.6
Western Europe,897,9.326954451963882,323.3341380980212,Clay,Urban,3.4541829627202283,765,1081,34.136777932645245,11.298064915534615,6.368219897639092,69.63377095800664,0.6
Eastern Europe,1095,19.106447304558472,279.5323711572584,Peat,Cropland,1.079022610387792,1408,614,32.650011456601455,15.295742691149242,1.904461602843349,69.01364650430497,0.6
Russia,679,0.42948343466571837,226.6066732631391,Peat,Urban,3.8032580475999644,637,1965,32.62484072078215,14.801651847266532,0.10336205206665239,60.240517983367184,0.6
Central Asia,585,4.914937033711668,231.8639318198315,Sandy,Urban,-2.270564761,971,640,45.86209593728657,17.99972477150949,2.1823873440335113,51.73035955832295,0.6
Russia,1083,27.9829798701648,250.19260514397882,Sandy,Grassland,25.715386710924125,572,1203,44.791065509828805,20.885794382500784,4.978682052669398,84.84251647967055,0.6
Central Asia,1945,2.7567810976735805,320.01834572459103,Clay,Forest,14.236615045534244,1834,788,40.648909909261974,11.31095064559219,0.46810491005284993,54.38583447715831,0.6
South Asia,1459,13.975905667000944,79.13803226181876,Loam,Cropland,14.406049461047175,1170,953,28.100719656752005,16.966393081151878,3.0018953110332065,51.337772250734744,0.6
Eastern Europe,186,28.447877758175107,151.05137834120993,Sandy,Cropland,34.169678237845574,1227,568,39.49497217932591,13.318003033192113,4.468985428620549,69.5435140281158,0.4
Eastern Europe,134,27.066965801189056,83.45645501921196,Loam,Cropland,24.09723557552671,884,1317,31.48333267573597,29.89187114446232,4.207127160971323,80.75165295436229,0.8
Western Europe,268,0.06116056075553433,32.809449258605746,Clay,Cropland,22.756591791866327,1901,1898,42.242260389548235,19.39839791737707,3.77125353379064,64.09540601740345,0.8
Eastern Europe,1259,3.7670383766000093,16.732881599098466,Clay,Cropland,11.797809350265776,1637,559,35.7760849153035,17.779868369775595,2.192330560444635,52.48190647686564,0.6
South Asia,783,29.900166637956747,152.7846119632561,Loam,Forest,7.852444625192545,1101,857,20.713222391538483,16.22823998157974,3.7151335727391364,65.47384839075032,0.6
Western Europe,2355,24.07301363610891,116.07109737509604,Loam,Cropland,10.94420531308014,1150,641,45.08560849103911,28.22709041227326,5.912561670168303,76.87281013440355,0.6
Western Europe,650,23.11835212363303,343.31840470056136,Clay,Forest,14.204812486354683,1421,755,21.256478103768067,12.498039119864334,3.3938001045160906,75.48780339735025,0.6
Russia,1432,6.617617744856452,246.20468683619077,Sandy,Grassland,25.3030197086861,263,1617,39.24340722894013,18.339595684881814,2.200311399117859,75.13515938042175,0.4
Central Asia,2471,0.7162256639041609,95.51869274919375,Sandy,Cropland,5.972830285506845,871,835,20.972238188552733,26.695547243638657,6.2376493866432074,84.91743412835088,0.6
Russia,2300,12.269291693179692,59.31575839554642,Sandy,Urban,4.1403569198442725,919,1446,24.247284361242034,12.3918087164717,1.6747541141997473,68.12370015575178,0.6
South Asia,1303,22.148836031245065,224.5035107583309,Peat,Cropland,27.0098752537274,921,621,39.06887613079096,21.517190894746,4.905355478474874,86.20709371484763,0.8
South Asia,2040,0.9279918908804285,10.053774169732792,Loam,Cropland,23.19160229772693,1551,1282,28.314085726032978,12.327113354184071,6.097319441526263,77.32035012602807,0.8
Russia,1283,25.23097398793003,280.9023640659176,Loam,Forest,2.3387433143590997,1921,1249,30.57568781396556,22.158937402225533,2.1524282727183754,63.20258786432928,0.6
Russia,1954,17.772642097010532,82.63479567922393,Loam,Grassland,-4.775879157,923,511,37.64231675247097,11.163151864182698,4.374555341118976,66.51309533340296,0.6
Central Asia,2187,16.38358209217925,290.25313840925793,Peat,Cropland,27.05260144676724,1556,1935,49.79776581427071,24.26597276185283,3.777340162546815,83.89531514403885,0.8
South Asia,1061,5.406130988538267,153.24369340437693,Peat,Forest,18.245013297004448,991,936,39.11759216561963,29.697838425809742,0.5316270970338369,82.32468961180226,0.6
Russia,1035,9.16671372951728,208.63626508797424,Sandy,Grassland,29.597394617240703,1172,629,43.82525673245094,23.421360592145657,3.5433828370183895,83.45323841442624,0.8
Western Europe,899,16.51426792695421,145.18470003960093,Loam,Urban,21.0822220219935,969,987,40.2233582032716,14.238589306272393,3.0666645180686407,60.69138226603482,0.8
Eastern Europe,1038,13.13001805828769,225.45947554685065,Clay,Urban,33.75173384138498,1019,616,42.228105547781084,28.754631477998302,3.175722908822277,88.81266259789452,0.4
South Asia,2471,17.110449004020865,292.60886551655955,Peat,Cropland,10.709175289856772,1533,643,32.98367546561015,28.205244401466942,6.232899064253202,69.44398243304543,0.6
South Asia,1639,4.664608396745979,9.480331669258453,Loam,Urban,1.6387108020690277,365,1597,42.436708122322145,20.14176738260132,3.296976222111616,69.14697513305273,0.4
South Asia,251,17.493471327084553,15.2174450900316,Peat,Forest,31.94504228595173,223,1573,37.230347445621476,11.248376666442446,6.4489922087876215,74.62249109512753,0.4
Western Europe,757,17.035784363500756,87.28005538637473,Clay,Urban,16.69379217078354,879,816,34.60242772238905,10.606642843323353,1.9227949793634398,74.66705794134313,0.6
Eastern Europe,1339,21.984738692797592,260.166229030549,Clay,Cropland,10.230619481973186,754,525,35.7696215459908,10.06938525518037,4.186369693143825,76.08214682347156,0.6
Central Asia,2010,9.859552852027031,192.14299833820024,Peat,Cropland,11.333866165112589,1677,1326,46.90573337892583,13.593128697414326,6.464369923636321,54.40991569498151,0.6
Eastern Europe,1364,23.7676214286629,6.691052417010441,Clay,Grassland,13.284391019029446,726,1410,43.61221665701613,18.659120751822798,6.449315308548292,84.46970994507984,0.6
Central Asia,738,15.781546438735685,67.72118925141866,Loam,Cropland,9.06815973335437,1179,665,36.21698353636974,14.994133008183256,6.486966890441982,78.20490109832474,0.6
Western Europe,1603,17.50662803132187,168.20068238695123,Sandy,Grassland,9.14293129435746,1315,984,22.633364455044592,24.821755909244697,2.397631344613949,69.57546219781801,0.6
Western Europe,1840,4.4150341500037715,289.59923217137884,Sandy,Urban,16.633373478187142,750,1024,38.59025398434524,11.396683605075228,1.938398875694358,63.41254783953262,0.6
South Asia,1877,19.847462964810923,122.72870505955751,Peat,Cropland,-0.606136962,939,790,24.877860822245964,20.19359843886744,1.055456807137682,60.13487735894449,0.6
Central Asia,2314,0.906697161156661,148.04633533311838,Loam,Grassland,30.828255939265162,1454,782,26.291265697045446,19.381024665040062,5.374511988179164,57.30354874238376,0.4
South Asia,1333,17.403054770666976,56.8625955544688,Sandy,Cropland,-2.41983536,1629,945,48.97353473237355,17.65308069561258,0.9097831357335077,72.58071489879619,0.6
Western Europe,1895,17.254474222743728,347.232765777245,Loam,Urban,28.597372649173835,1657,1161,29.753456542969346,21.783769325622444,1.6644048919722993,59.97050403618728,0.8
South Asia,1108,4.061194087933933,355.0409126721329,Loam,Forest,16.132604344787556,1401,1338,24.666471031295032,15.681710695729894,2.029037868106287,56.539742917518836,0.6
Central Asia,1489,21.90379423905656,49.93378481848222,Sandy,Grassland,2.076803098302289,455,1417,29.74027101265567,11.479298460789611,6.796838036354908,79.394219122019,0.4
Central Asia,1489,19.11559273678049,138.4231536570285,Peat,Urban,28.571760590845848,372,765,44.82913264028105,15.750182912533024,3.0600785540153104,60.242827547621985,0.4
Eastern Europe,490,26.05099727660863,316.7662418145415,Peat,Cropland,12.609288283047555,1000,1287,42.34633409617103,29.052908491491095,6.659147432855592,74.57314304601532,0.6
Central Asia,863,10.407951480485007,130.67871640833556,Clay,Cropland,-4.327339991,1864,1727,23.284538305495804,23.934161024149972,1.3323267668115493,75.36567006572807,0.6
Eastern Europe,2470,16.303278633206492,169.60480355511757,Clay,Cropland,26.94174573239764,1176,1742,38.8387932667658,22.277919070892196,0.9163630910367114,58.83519456339374,0.8
Russia,1703,14.113519884478578,6.577997071180541,Peat,Urban,30.622160416203144,1588,903,43.69823558054902,12.563160520808589,2.372126626307003,88.80200790900375,0.4
Eastern Europe,2028,22.343941340419033,120.16874416280118,Sandy,Cropland,32.120461641215705,1770,531,40.738587515896725,21.72601100764985,4.37249130544426,79.60873277961679,0.4
South Asia,855,8.772255051448925,63.89257032199438,Loam,Forest,10.425012999520359,680,1777,49.778543616141654,21.198829046929397,4.705703839746769,64.91661342404804,0.6
Russia,221,24.39763141264465,239.58374895272797,Loam,Forest,15.771065082070809,565,1293,30.002626475663686,14.923677660846009,2.296028301546179,71.51462595649517,0.6
South Asia,1657,3.8449765459707708,201.76741354455467,Clay,Forest,19.457207540978942,710,1322,42.564888597774555,17.82545222618787,2.291619498038224,61.42935427688904,0.6
Western Europe,777,29.02829898091662,264.14904858916293,Loam,Cropland,12.381839670789716,1654,1985,49.943276353368205,11.268367503700912,0.7141594400200668,52.35572958368972,0.6
South Asia,2296,0.43605751671001336,238.65178967875624,Loam,Forest,32.87343108977603,933,1056,45.20993810973978,10.568730165345743,1.8711919804773243,70.172336306502,0.4
Central Asia,929,9.729515802539055,169.12235865003228,Peat,Urban,8.395920034316733,884,1914,43.07435300892601,19.849758857912043,4.803078842227711,86.99297479864003,0.6
Eastern Europe,925,2.4221635148836764,121.3394404910762,Sandy,Forest,24.221866579752195,1128,1588,46.37723742004003,19.38535775813181,3.8559257572385683,56.1880067358275,0.8
Eastern Europe,543,4.602070848537899,227.7689425707682,Peat,Grassland,4.308824077551865,1325,740,26.448591764882494,14.31786172475486,3.261876576718775,50.50793049110392,0.6
Eastern Europe,1456,3.776980514815661,27.28192279672658,Peat,Forest,6.152176612530557,1119,1250,42.68553615863365,18.332765459429314,1.9478416833725412,70.10760826719812,0.6
Eastern Europe,1642,15.566946142443637,281.90279669742444,Clay,Forest,12.485245482767908,739,1212,44.46698725174509,14.597772106164726,3.0700965400649602,57.78290503063831,0.6
Eastern Europe,1759,22.681454669695242,62.25424238754752,Clay,Grassland,2.706764441987186,435,718,20.469492403295536,21.022124400581937,6.034494232516242,85.23804832019286,0.4
South Asia,1279,20.64850524307129,276.8120303025058,Clay,Urban,12.78396654444645,531,1786,23.63838156975086,22.146298795072987,3.1469365641491667,60.74893942311863,0.6
Western Europe,1653,22.513730398175124,341.4041035607408,Loam,Urban,21.49045216140599,587,570,35.61783345002316,24.454102969123,4.186804471752944,82.90551484509179,0.6
Central Asia,1946,8.789283309388068,103.78080175798115,Loam,Urban,23.705969975497304,1441,1073,39.01973376602558,11.851719509212327,3.140097312211781,67.50135207860943,0.8
South Asia,1952,1.677210295224013,269.4498309537037,Sandy,Cropland,24.461643043909604,1237,1709,32.88839038094995,25.81633579902963,4.538875349950967,83.7483113702188,0.8
South Asia,2477,14.444203358883005,356.48682522000666,Loam,Forest,25.966153670473474,978,877,28.762503810520244,22.519635728831563,6.556962513666069,70.40377635473348,0.8
Central Asia,1189,27.656874856469944,160.9211841365166,Peat,Forest,21.635175535742427,453,869,33.1785787751799,18.862242155707367,2.9738717031446953,68.74790551520891,0.4
Western Europe,2489,1.1007320542261567,97.08693589966731,Sandy,Cropland,25.104450330871828,554,539,32.450865646778105,12.564836090050672,2.897909211740768,66.54257113846181,0.6
Western Europe,397,16.691302860402583,226.46984307678187,Clay,Forest,28.31246919084962,1377,711,20.515556479913432,22.10992456846514,2.7107719738592433,78.40940120367432,0.8
South Asia,1706,23.921549827740993,174.52036029786365,Loam,Forest,32.1672195074063,1391,700,38.818255995059296,17.537869497568924,3.1964264314013695,64.03618734935645,0.4
South Asia,366,3.9708711840815836,14.601285826265308,Loam,Urban,3.4543001529934045,1270,750,46.23155992174082,26.684187262495406,5.529661151079888,59.846977744749445,0.6
Eastern Europe,2401,21.95342437774339,270.74244928970126,Loam,Grassland,2.7567001912923583,1020,1858,38.820493042713416,13.962558485637933,1.6018960784806664,65.38514908249081,0.6
Western Europe,1612,26.01124079522329,234.9279453728179,Peat,Urban,22.004849891004305,470,1654,21.088737372274828,14.481419920178855,5.135764917088601,77.52404183721082,0.4
Russia,732,20.611825437685894,232.50576731216708,Sandy,Grassland,14.555567524044282,1377,616,42.83432691492614,26.929090411316412,3.088517753512341,77.29668429724981,0.6
Eastern Europe,2110,23.962780636583197,256.5986111511019,Clay,Urban,0.6248371067581404,1357,1286,30.833691031480942,29.32802639076856,4.947766951887486,62.75128392099136,0.6
Eastern Europe,1071,9.981831197126553,146.40746876052427,Peat,Forest,-4.406288479,734,853,42.23306013102909,16.620830747892864,1.720278058834821,70.50867803776785,0.6
Russia,566,24.268630487910325,214.10624650599883,Sandy,Grassland,10.105082318934539,395,1761,42.59196712545665,25.51995220860691,3.841216871130497,83.68029288939391,0.4
Russia,341,18.262622293656072,3.641751345645572,Loam,Grassland,2.8038415642197734,1935,1877,36.7912468231495,19.831143354316776,5.1558999695652865,79.31536128691022,0.6
Central Asia,1976,10.077632430235191,35.542651808322944,Sandy,Grassland,25.57444678784913,1586,1139,47.67769864227641,20.76364431755289,0.5213932196680902,87.19778358881273,0.8
Western Europe,828,25.462858168006036,135.49972703728506,Loam,Forest,30.77902323570178,371,1995,41.69056660123617,27.09383829945895,0.26248456015316135,75.40465787257061,0.4
Eastern Europe,1933,0.3117796204841694,69.9014106020302,Clay,Cropland,2.1575720089709938,1445,568,23.56847974288489,28.301196101904882,1.4164446049316113,67.49039139890303,0.6
Central Asia,715,4.432681323774666,195.28091320984936,Sandy,Cropland,21.573768242262716,1200,1871,24.717073971142824,12.986562366097676,6.871883035840176,85.56213771265874,0.8
Eastern Europe,948,0.595832299021497,356.15105398966597,Loam,Grassland,11.979032113214583,711,1458,47.21105059398481,17.21507981109679,4.686270956294908,74.40792419885818,0.6
Western Europe,2264,28.136097092776332,169.78131924938566,Peat,Urban,3.5584370244004226,912,639,20.503016648757654,21.466673130751516,1.865943439640198,64.97969274494102,0.6
Eastern Europe,654,4.139460684988837,62.53510185818278,Sandy,Forest,31.405494461656588,1289,1675,23.93842947397247,28.719979545932986,1.3891450553069302,84.85917610902607,0.4
Russia,1189,24.734514256368023,27.984165297902482,Loam,Grassland,3.149378401803249,351,1911,37.99470159571116,17.25634081900808,5.805586768698477,74.52229252807953,0.4
Russia,2019,27.32270950763009,292.77507382348523,Loam,Forest,23.504320182963166,290,1122,26.37038825467846,14.344705120031744,4.544376398566723,60.718619467753875,0.4
Russia,2318,18.257048248970722,174.57003465532972,Clay,Grassland,26.401588680214992,1124,524,44.59789568780839,25.162941020537275,6.079711661278271,74.02359980051068,0.8
Central Asia,497,29.16441258111894,168.13707263875023,Clay,Cropland,6.5729971271831555,623,657,38.829574743125,16.241496619054363,1.5037111213256353,87.34859672600629,0.6
Russia,927,23.707249040146515,23.696076332369586,Loam,Grassland,-2.080358337,1580,1826,40.12306924675943,13.529839970101634,0.20100747207231418,57.8434330370792,0.6
Russia,669,18.72654169104348,66.2733465484881,Loam,Forest,10.975641845769143,802,1654,29.158910373830114,18.098350251751654,1.81561377017785,72.14776214754508,0.6
South Asia,1229,12.170469349077202,292.26495960545736,Loam,Grassland,31.691254245300456,1693,1533,30.515009269420418,21.76945565528431,1.9854877016397618,86.21701891511904,0.4
South Asia,164,22.52355305259517,163.7651642430756,Sandy,Forest,-1.287776973,1400,856,45.55395047885956,14.063081653606162,4.050678607360894,56.54187168419763,0.6
Central Asia,2125,25.402845058364765,34.85915966508734,Sandy,Forest,0.5516809469424899,418,1449,38.301081996304234,13.352333667440803,4.762467970877489,87.19581231847934,0.4
Eastern Europe,555,3.2813317600557825,187.84190442146678,Sandy,Cropland,3.953943766104233,1299,677,20.92853990901223,18.38286181297687,2.3752935503707975,79.86898980328961,0.6
Western Europe,1602,13.380796373572592,244.63403020699874,Clay,Urban,26.541836156976654,1572,827,35.174347920655734,21.442987555369413,2.5347802089399076,58.13306865950626,0.8
Central Asia,1019,27.795443955894914,42.82010217339537,Sandy,Urban,-3.708321056,917,1210,25.117066419103377,17.939714904420008,5.260275392692716,69.31206610165282,0.6
Eastern Europe,2439,20.444690760064827,262.73531852853773,Loam,Forest,5.834043599205678,383,715,49.71205733742566,26.857877979562673,1.870975167626649,58.52575991182977,0.4
Eastern Europe,1306,0.9777733991802473,191.0429092067841,Clay,Forest,24.535694406733867,962,1565,40.78901716545671,21.74557345663313,3.6580116617724086,72.68453674872049,0.8
Western Europe,2143,29.536065510967788,99.098754818385,Loam,Forest,-0.401927033,1266,1268,40.88320788944129,12.698788847446718,1.9685189055093262,87.39377399141236,0.6
Eastern Europe,1277,18.705340376802546,58.884792805580496,Sandy,Forest,-3.930521865,405,806,28.96957583859122,21.151024338987963,1.7931133980111915,57.58449043270205,0.4
Western Europe,2413,1.8497761045944405,180.79919581465262,Peat,Forest,32.67690294620084,315,1200,49.16556221155478,12.49816805247046,6.7656581730493714,58.07473018039673,0.4
Russia,1773,16.542300393651196,195.81853488945157,Clay,Urban,-1.995679217,1006,1233,24.599417516484735,13.031242109483738,5.805311213628379,74.76583956286328,0.6
Eastern Europe,150,14.46270979815221,107.567707296092,Loam,Grassland,24.937175658239163,738,1674,36.267017711618706,10.2550491481355,6.122931202341269,82.07002434619748,0.6
Central Asia,1749,12.859809655800593,102.6678593661991,Loam,Grassland,27.737212182456837,825,565,28.30208004836407,29.12534435491924,6.617666242051353,57.2484333882621,0.8
Central Asia,529,20.543821003844496,1.0738691083722252,Sandy,Cropland,17.93842995040814,1102,594,27.670548473320288,24.485227198574897,4.23711896422607,62.96299888125217,0.6
Western Europe,777,22.22681464580058,124.09559178093892,Clay,Forest,4.782210236383971,911,793,28.810364475476614,24.353495180694487,5.635121747327813,81.85190791972548,0.6
South Asia,593,17.95822558362301,84.66788823064574,Peat,Urban,9.952829540780886,1677,1044,47.02192159925275,26.1627540162176,0.8141068264968472,62.907597689897145,0.6
Eastern Europe,865,6.484576168263159,219.3878031332312,Sandy,Forest,-2.135473393,1399,822,27.505104496424114,28.008804208284722,1.5764396622110088,88.11875615516468,0.6
Russia,144,24.33412000577857,70.54505349537413,Sandy,Urban,16.42885624308482,732,706,38.478214145537095,11.338355579191964,0.4340980576268637,84.34558758646767,0.6
South Asia,2439,10.01897696753179,11.531679186436254,Clay,Urban,16.57105454926691,1987,1666,46.66902778111074,20.296517859761423,4.595874091854005,56.5870632514906,0.6
Central Asia,999,4.810204995774539,36.767036767362015,Sandy,Grassland,30.912376752098368,1536,836,35.46526138722329,20.679993955536332,5.573581366027993,51.7641642447892,0.4
Russia,2280,1.5652793533838594,181.50349898490586,Peat,Grassland,34.74956965920948,1536,1213,26.257546433351372,18.530571060024858,1.996398015088467,79.22496863160845,0.4
Eastern Europe,2223,2.3241110897971087,314.84255722700703,Sandy,Cropland,7.151059572776051,1170,1952,36.41292040951386,24.14061582385675,6.281476052536552,52.52489649506042,0.6
Eastern Europe,324,6.123807486349424,65.36804654151558,Peat,Cropland,5.310318921189715,482,1918,28.062222048884028,11.883938772733831,0.5622186320953866,78.97501376537741,0.4
Eastern Europe,363,21.136683814154285,108.4404019031455,Peat,Urban,2.5541277139390095,1025,1088,35.48032145249965,14.971506528219884,6.969497911898991,66.86710053757979,0.6
Eastern Europe,2248,28.503515338003847,212.94138289163087,Clay,Forest,13.73832396809724,1675,613,26.8073852433502,23.129449008507642,2.5097798405993483,63.12747561257066,0.6
Central Asia,1491,27.636402921274904,93.69041576850745,Peat,Forest,30.3625260864669,914,1687,46.77419870490782,11.59723971980932,2.6080556605499035,60.445601952170044,0.4
South Asia,1723,9.826803974403832,347.60037841628827,Loam,Grassland,3.419701751266615,690,651,27.55567847518033,10.388663628221922,4.019767447267468,70.41928293553079,0.6
Central Asia,1613,4.141948948936317,286.9160346277564,Loam,Forest,27.083700264344643,665,859,28.84950462984258,10.327651871091987,1.1712507664662009,83.21899197805375,0.6
Western Europe,1047,1.5089255182759354,229.96543439711874,Peat,Forest,-3.652961453,1878,1764,32.479587733245424,12.717119642821558,6.709222556896555,83.80468574863175,0.6
South Asia,158,4.650001278836121,5.586851913762039,Peat,Grassland,21.303312083815932,1049,1130,35.15152218251308,29.14929801541513,4.306021962448782,61.02351865429554,0.8
Russia,2385,25.97921560765908,170.004654695446,Clay,Grassland,9.48031368743286,1977,819,21.846833218915336,26.26239358488105,2.7007790932068434,54.969582172835324,0.6
South Asia,1775,6.583081038877523,113.69784444116743,Loam,Grassland,10.518513757307772,1082,501,20.42979085162449,19.61842025740048,6.751928664468695,56.68694780135009,0.6
Western Europe,890,9.271197693523973,103.73709122139722,Loam,Cropland,11.372312954772305,1178,953,33.3745129628363,24.581887760839606,4.008531883859835,69.77215876822805,0.6
Russia,754,25.898039603777445,125.73878013102554,Loam,Forest,11.877513566732404,1750,1478,43.81636438509795,11.962640552348995,5.083893764046773,63.017280681829696,0.6
Eastern Europe,604,8.454007604004497,8.943060384377052,Clay,Cropland,-0.283225512,1672,1195,20.717722770007626,22.147916737986186,2.617188842859038,76.47352601082747,0.6
Western Europe,1495,15.550000434097335,318.80584545511294,Sandy,Cropland,14.234620585780622,1406,1497,30.704875130422533,19.328192819301496,2.8750555405000746,86.6367051395004,0.6
Eastern Europe,1728,24.563318491859548,34.39251574111646,Sandy,Cropland,7.143473623393257,1244,1546,27.72736398753935,24.387123717824444,4.0953637005611965,76.51119853653519,0.6
Western Europe,1620,3.589555618521146,351.5234175975155,Peat,Grassland,30.037080654917446,827,1600,43.337482004651406,24.12779641081584,6.001984511207305,68.23686658742501,0.4
Western Europe,1407,29.846994777099,312.1209501211558,Peat,Forest,8.972624213828752,1984,749,24.842729696288465,23.54133097456702,6.635451686256217,52.24229794087019,0.6
Western Europe,1173,9.031483975957764,93.8147396809863,Loam,Forest,8.468428743589032,1244,1669,35.15037568245259,10.818989851064185,0.7700936017292139,83.28971587865189,0.6
Russia,434,24.39877327852417,105.5750232070789,Loam,Grassland,28.024268906988176,1516,1606,35.439878335652324,17.196640025905744,1.6979676959678434,84.88508276895365,0.8
Russia,870,18.708231700110815,121.57581394576073,Sandy,Urban,1.9354732204013247,1733,693,22.43162398355525,23.154897100405748,1.701807020964856,56.005939361953935,0.6
Central Asia,2463,3.819625752645143,271.2746174864003,Peat,Urban,30.941161420248974,387,1847,32.26868304477455,11.102096755953088,3.177105826058134,55.20687949544243,0.4
Russia,1738,13.7008249960661,326.27288375350184,Clay,Forest,15.91453204930032,463,1799,39.59522582316474,17.973178815703918,6.5412080106498935,67.16103224837484,0.4
Western Europe,1437,9.304778333679545,251.91944827827982,Sandy,Urban,25.91882403501185,490,642,42.27919277855051,26.416012869570547,3.8249360708040765,51.20540674464281,0.4
Central Asia,1085,4.924166860542117,16.230237825446586,Peat,Urban,2.7924355232535225,1679,625,35.199952664123664,21.04434264542414,5.658257703363432,50.97013220616971,0.6
South Asia,1480,27.82267643142454,266.11975046796294,Clay,Urban,6.03359591771345,1350,844,39.688531592453515,22.15869215722628,5.728230928483663,88.83390465369989,0.6
Central Asia,866,4.530115206516694,335.74117715441196,Clay,Cropland,19.95989696613853,931,1928,22.26607622182589,24.96894673967512,4.72222650181865,75.48177081734454,0.6
Eastern Europe,714,3.8779638687162876,339.693229348432,Loam,Urban,-2.901829392,1294,1899,36.83720650139037,17.79457015719467,4.4879335717180915,61.41170682822333,0.6
Western Europe,218,3.1124354983343983,82.25290294902187,Sandy,Cropland,7.917509918424974,950,1695,49.29847919896268,22.446695962587945,5.823380987487733,79.90103326206834,0.6
Western Europe,1135,6.766758739852871,24.79855314136706,Sandy,Forest,20.777595179406756,672,867,46.216139804495334,25.06080175054054,6.375515523599185,84.70916022872032,0.6
Eastern Europe,643,15.792105998097032,1.8179017472947478,Clay,Grassland,29.68974134829581,1138,545,41.80562542603023,18.739154013460876,6.791168946921978,68.9396146484514,0.8
South Asia,1593,3.6907937760344387,121.00621953027581,Sandy,Cropland,32.305202667771454,573,1415,47.24748871678064,12.652867755621493,2.698545488856646,81.36845659335705,0.4
Central Asia,363,16.614075506808945,231.90309822182772,Loam,Urban,6.24848045653664,1820,1552,38.99547013431149,12.765004352219258,0.2894556600525856,78.25895143010383,0.6
Russia,1737,9.401519225854306,34.19104019802316,Clay,Cropland,21.64624200014639,683,1379,36.928532590972154,27.470717936288892,4.09613736437182,50.44525800219375,0.6
Russia,1705,6.707169978897221,149.72927400823914,Peat,Urban,13.237346682985972,956,1961,30.383579314095385,26.215785823546017,6.532851002216835,66.92654908857561,0.6
Russia,2330,7.58596305556447,179.48528865392922,Loam,Grassland,14.12155143596128,652,1745,44.60858133411133,17.20905575959056,6.541089229809857,87.5477855793853,0.6
